1,1,-21200,-23700,-25900,1,0,0,0
1,0,-23800,-25000,-27200,1,0,0,0
1,0,-23800,-25000,-31200,1,0,0,0
2,3,0,0,0,0,0,0,1
2,3,24000,0,0,0,0,0,1
2,2,19400,-2300,-2300,0,0,0,1
2,1,23400,-300,-300,0,0,0,1
2,1,25900,4700,2200,0,0,0,1
2,0,27200,3400,2200,0,0,0,1
2,0,31200,7400,6200,0,0,0,1
3,3,0,0,0,0,1,0,0
3,3,24000,0,0,0,1,0,0
3,2,21700,2300,0,0,1,0,0
3,1,23700,300,0,0,1,0,0
3,1,21200,-2500,-4700,0,1,0,0
3,0,23800,-1200,-3400,0,1,0,0
3,0,23800,-1200,-7400,0,1,0,0
0,3,0,0,0,1,0,0,0
0,3,4000,4000,3000,1,0,0,0
0,2,-5000,-5000,-14000,1,0,0,0
0,2,-5000,-9000,-15000,1,0,0,0
0,1,-1600,-6000,-16000,1,0,0,0
0,1,-10600,-15000,-26000,1,0,0,0
0,1,-13600,-16000,-29000,1,0,0,0
0,1,-25800,-28200,-41200,1,0,0,0
0,0,-29200,-31600,-34400,1,0,0,0
1,3,0,0,0,0,0,0,1
1,3,0,-1000,-4000,0,0,0,1
1,2,5000,0,-9000,0,0,0,1
1,2,9000,4000,-6000,0,0,0,1
1,1,1600,-4400,-14400,0,0,0,1
1,1,10600,-4400,-15400,0,0,0,1
1,1,13600,-2400,-15400,0,0,0,1
1,1,25800,-2400,-15400,0,0,0,1
1,0,34400,5200,2800,0,0,0,1
2,3,0,0,0,0,0,1,0
2,3,1000,1000,-3000,0,0,1,0
2,2,14000,9000,9000,0,0,1,0
2,2,15000,10000,6000,0,0,1,0
2,1,16000,14400,10000,0,0,1,0
2,1,26000,15400,11000,0,0,1,0
2,1,29000,15400,13000,0,0,1,0
2,1,41200,15400,13000,0,0,1,0
2,0,31600,2400,-2800,0,0,1,0
3,3,0,0,0,0,1,0,0
3,3,0,-1000,-4000,0,1,0,0
3,2,5000,0,-9000,0,1,0,0
3,2,5000,-4000,-10000,0,1,0,0
3,1,6000,4400,-10000,0,1,0,0
3,1,15000,4400,-11000,0,1,0,0
3,1,16000,2400,-13000,0,1,0,0
3,1,28200,2400,-13000,0,1,0,0
3,0,29200,-2400,-5200,0,1,0,0
0,3,0,0,0,0,0,0,1
0,3,-3000,-3000,-3000,0,0,0,1
0,2,3500,-3000,-8500,0,0,0,1
0,1,17000,5500,-6500,0,0,0,1
0,0,19600,6800,-5200,0,0,0,1
0,0,20600,7800,-8200,0,0,0,1
0,0,24800,17200,-4000,0,0,0,1
1,3,0,0,0,0,0,1,0
1,3,3000,0,0,0,0,1,0
1,2,12000,8500,5500,0,0,1,0
1,1,23500,12000,6500,0,0,1,0
1,0,24800,12000,5200,0,0,1,0
1,0,28800,16000,8200,0,0,1,0
1,0,28800,21200,4000,0,0,1,0
2,3,0,0,0,0,1,0,0
2,3,3000,0,0,0,1,0,0
2,2,-3500,-6500,-12000,0,1,0,0
2,1,11500,-5500,-12000,0,1,0,0
2,0,12800,-6800,-12000,0,1,0,0
2,0,12800,-7800,-16000,0,1,0,0
2,0,7600,-17200,-21200,0,1,0,0
3,3,0,0,0,1,0,0,0
3,3,3000,0,0,1,0,0,0
3,2,6500,3000,-5500,1,0,0,0
3,1,-11500,-17000,-23500,1,0,0,0
3,0,-12800,-19600,-24800,1,0,0,0
3,0,-12800,-20600,-28800,1,0,0,0
3,0,-7600,-24800,-28800,1,0,0,0
0,3,0,0,0,0,0,1,0
0,2,-6500,-6500,-7800,0,0,1,0
0,2,-3500,-6500,-7800,0,0,1,0
0,1,-500,-6300,-7600,0,0,1,0
0,0,6400,-5300,-11500,0,0,1,0
1,3,0,0,0,1,0,0,0
1,2,6500,0,-1300,1,0,0,0
1,2,3500,-3000,-4300,1,0,0,0
1,1,500,-5800,-7100,1,0,0,0
1,0,17900,11500,6200,1,0,0,0
2,3,0,0,0,0,0,0,1
2,2,6500,0,-1300,0,0,0,1
2,2,6500,3000,-1300,0,0,0,1
2,1,6300,5800,-1300,0,0,0,1
2,0,11700,5300,-6200,0,0,0,1
3,3,0,0,0,0,1,0,0
3,2,7800,1300,1300,0,1,0,0
3,2,7800,4300,1300,0,1,0,0
3,1,7600,7100,1300,0,1,0,0
3,0,-6400,-11700,-17900,0,1,0,0
0,3,0,0,0,1,0,0,0
0,3,2000,0,0,1,0,0,0
0,2,10300,3000,-7300,1,0,0,0
0,1,12300,5000,4700,1,0,0,0
0,0,8400,1100,-3100,1,0,0,0
1,3,0,0,0,0,0,0,1
1,3,2000,0,0,0,0,0,1
1,2,17600,10300,7300,0,0,0,1
1,1,7600,300,-4700,0,0,0,1
1,0,11500,4200,3100,0,0,0,1
2,3,0,0,0,0,0,1,0
2,3,2000,0,0,0,0,1,0
2,2,-7300,-10300,-17600,0,0,1,0
2,1,-7300,-7600,-12300,0,0,1,0
2,0,-7300,-8400,-11500,0,0,1,0
3,3,0,0,0,0,1,0,0
3,3,-2000,-2000,-2000,0,1,0,0
3,2,7300,-3000,-10300,0,1,0,0
3,1,7300,-300,-5000,0,1,0,0
3,0,7300,-1100,-4200,0,1,0,0
0,3,0,0,0,0,0,0,1
0,3,10400,0,0,0,0,0,1
0,2,8100,2300,0,0,0,0,1
0,2,6600,-700,-1500,0,0,0,1
0,1,9200,600,-200,0,0,0,1
0,1,9200,3600,1800,0,0,0,1
0,0,13400,5200,3400,0,0,0,1
0,0,13400,6300,2300,0,0,0,1
1,3,0,0,0,0,0,1,0
1,3,10400,0,0,0,0,1,0
1,2,5800,-2300,-2300,0,0,1,0
1,2,7300,700,-800,0,0,1,0
1,1,8600,-600,-800,0,0,1,0
1,1,5600,-1800,-3600,0,0,1,0
1,0,8200,-1800,-5200,0,0,1,0
1,0,11100,4000,-2300,0,0,1,0
2,3,0,0,0,0,1,0,0
2,3,10400,0,0,0,1,0,0
2,2,8100,2300,0,0,1,0,0
2,2,8100,1500,800,0,1,0,0
2,1,9400,800,200,0,1,0,0
2,1,7400,1800,-1800,0,1,0,0
2,0,10000,1800,-3400,0,1,0,0
2,0,7100,-4000,-6300,0,1,0,0
3,3,0,0,0,1,0,0,0
3,3,-10400,-10400,-10400,1,0,0,0
3,2,-5800,-8100,-8100,1,0,0,0
3,2,-6600,-7300,-8100,1,0,0,0
3,1,-8600,-9200,-9400,1,0,0,0
3,1,-5600,-7400,-9200,1,0,0,0
3,0,-8200,-10000,-13400,1,0,0,0
3,0,-7100,-11100,-13400,1,0,0,0
0,3,0,0,0,1,0,0,0
0,3,-2900,-2900,-5800,1,0,0,0
0,3,-14700,-14700,-18600,1,0,0,0
0,2,-10200,-14700,-23100,1,0,0,0
0,2,-10200,-12700,-23100,1,0,0,0
0,1,5200,-15700,-23100,1,0,0,0
0,0,-3700,-6800,-23100,1,0,0,0
1,3,0,0,0,0,1,0,0
1,3,2900,0,-2900,0,1,0,0
1,3,14700,0,-3900,0,1,0,0
1,2,14700,4500,-8400,0,1,0,0
1,2,12700,2500,-10400,0,1,0,0
1,1,20900,15700,-7400,0,1,0,0
1,0,3700,-3100,-19400,0,1,0,0
2,3,0,0,0,0,0,0,1
2,3,5800,2900,2900,0,0,0,1
2,3,18600,3900,3900,0,0,0,1
2,2,23100,12900,8400,0,0,0,1
2,2,23100,12900,10400,0,0,0,1
2,1,28300,23100,7400,0,0,0,1
2,0,23100,19400,16300,0,0,0,1
3,3,0,0,0,0,0,1,0
3,3,2900,0,-2900,0,0,1,0
3,3,14700,0,-3900,0,0,1,0
3,2,10200,-4500,-12900,0,0,1,0
3,2,10200,-2500,-12900,0,0,1,0
3,1,-5200,-20900,-28300,0,0,1,0
3,0,6800,3100,-16300,0,0,1,0
0,3,0,0,0,0,0,1,0
0,2,8000,0,-8000,0,0,1,0
0,2,9500,-1500,-8000,0,0,1,0
0,2,25900,-1500,-8000,0,0,1,0
0,1,24900,4300,-8000,0,0,1,0
0,0,27500,9500,-5400,0,0,1,0
1,3,0,0,0,0,0,0,1
1,2,16000,8000,8000,0,0,0,1
1,2,17500,8000,6500,0,0,0,1
1,2,33900,8000,6500,0,0,0,1
1,1,32900,12300,8000,0,0,0,1
1,0,32900,14900,5400,0,0,0,1
2,3,0,0,0,0,1,0,0
2,2,8000,0,-8000,0,1,0,0
2,2,11000,1500,-6500,0,1,0,0
2,2,27400,1500,-6500,0,1,0,0
2,1,20600,-4300,-12300,0,1,0,0
2,0,18000,-9500,-14900,0,1,0,0
3,3,0,0,0,1,0,0,0
3,2,-8000,-8000,-16000,1,0,0,0
3,2,-9500,-11000,-17500,1,0,0,0
3,2,-25900,-27400,-33900,1,0,0,0
3,1,-20600,-24900,-32900,1,0,0,0
3,0,-18000,-27500,-32900,1,0,0,0
0,3,0,0,0,0,1,0,0
0,3,-4000,-4000,-4000,0,1,0,0
0,3,-7200,-7200,-10400,0,1,0,0
0,2,-3600,-6200,-6200,0,1,0,0
0,1,-3800,-4800,-6200,0,1,0,0
0,1,-6200,-6800,-7800,0,1,0,0
0,1,-1800,-6800,-7800,0,1,0,0
0,0,-3600,-5000,-7800,0,1,0,0
0,0,-3600,-8800,-9000,0,1,0,0
1,3,0,0,0,0,0,1,0
1,3,4000,0,0,0,0,1,0
1,3,10400,3200,3200,0,0,1,0
1,2,3600,-2600,-2600,0,0,1,0
1,1,3800,-1000,-2400,0,0,1,0
1,1,6800,600,-1000,0,0,1,0
1,1,6800,5000,-1000,0,0,1,0
1,0,3600,-1400,-4200,0,0,1,0
1,0,3600,-5200,-5400,0,0,1,0
2,3,0,0,0,0,0,0,1
2,3,4000,0,0,0,0,0,1
2,3,7200,0,-3200,0,0,0,1
2,2,6200,2600,0,0,0,0,1
2,1,6200,2400,1400,0,0,0,1
2,1,6200,-600,-1600,0,0,0,1
2,1,1800,-5000,-6000,0,0,0,1
2,0,5000,1400,-2800,0,0,0,1
2,0,9000,5400,200,0,0,0,1
3,3,0,0,0,1,0,0,0
3,3,4000,0,0,1,0,0,0
3,3,7200,0,-3200,1,0,0,0
3,2,6200,2600,0,1,0,0,0
3,1,4800,1000,-1400,1,0,0,0
3,1,7800,1600,1000,1,0,0,0
3,1,7800,6000,1000,1,0,0,0
3,0,7800,4200,2800,1,0,0,0
3,0,8800,5200,-200,1,0,0,0
0,3,0,0,0,0,1,0,0
0,3,1500,0,-1500,0,1,0,0
0,2,-6800,-9800,-16600,0,1,0,0
0,2,400,-7800,-9800,0,1,0,0
0,2,21700,-8800,-26100,0,1,0,0
0,1,21200,-5500,-26100,0,1,0,0
0,1,15400,-17100,-31900,0,1,0,0
0,0,20900,-6100,-26400,0,1,0,0
1,3,0,0,0,0,0,1,0
1,3,3000,1500,1500,0,0,1,0
1,2,9800,3000,-6800,0,0,1,0
1,2,10200,9800,2000,0,0,1,0
1,2,30500,8800,-17300,0,0,1,0
1,1,26700,5500,-20600,0,0,1,0
1,1,32500,17100,-14800,0,0,1,0
1,0,27000,6100,-20300,0,0,1,0
2,3,0,0,0,0,0,0,1
2,3,-1500,-1500,-3000,0,0,0,1
2,2,6800,-3000,-9800,0,0,0,1
2,2,8200,7800,-2000,0,0,0,1
2,2,47800,26100,17300,0,0,0,1
2,1,47300,26100,20600,0,0,0,1
2,1,47300,31900,14800,0,0,0,1
2,0,47300,26400,20300,0,0,0,1
3,3,0,0,0,1,0,0,0
3,3,1500,0,-1500,1,0,0,0
3,2,16600,9800,6800,1,0,0,0
3,2,-400,-8200,-10200,1,0,0,0
3,2,-21700,-30500,-47800,1,0,0,0
3,1,-21200,-26700,-47300,1,0,0,0
3,1,-15400,-32500,-47300,1,0,0,0
3,0,-20900,-27000,-47300,1,0,0,0
0,3,0,0,0,0,1,0,0
0,3,1500,0,-1500,0,1,0,0
0,3,9500,0,-9500,0,1,0,0
0,3,15500,0,-9500,0,1,0,0
0,2,6500,-7700,-17200,0,1,0,0
0,2,5500,-11700,-17200,0,1,0,0
0,1,10800,-11700,-17500,0,1,0,0
0,0,9800,-12700,-19500,0,1,0,0
1,3,0,0,0,0,0,1,0
1,3,1500,0,-1500,0,0,1,0
1,3,9500,0,-9500,0,0,1,0
1,3,15500,0,-9500,0,0,1,0
1,2,14200,7700,-9500,0,0,1,0
1,2,17200,11700,-5500,0,0,1,0
1,1,22500,11700,-5800,0,0,1,0
1,0,22500,12700,-6800,0,0,1,0
2,3,0,0,0,0,0,0,1
2,3,3000,1500,1500,0,0,0,1
2,3,19000,9500,9500,0,0,0,1
2,3,25000,9500,9500,0,0,0,1
2,2,23700,17200,9500,0,0,0,1
2,2,22700,17200,5500,0,0,0,1
2,1,28300,17500,5800,0,0,0,1
2,0,29300,19500,6800,0,0,0,1
3,3,0,0,0,1,0,0,0
3,3,-1500,-1500,-3000,1,0,0,0
3,3,-9500,-9500,-19000,1,0,0,0
3,3,-15500,-15500,-25000,1,0,0,0
3,2,-6500,-14200,-23700,1,0,0,0
3,2,-5500,-17200,-22700,1,0,0,0
3,1,-10800,-22500,-28300,1,0,0,0
3,0,-9800,-22500,-29300,1,0,0,0
0,3,0,0,0,1,0,0,0
0,2,7800,1300,1300,1,0,0,0
0,1,-6700,-6700,-8200,1,0,0,0
0,0,800,-6700,-15700,1,0,0,0
1,3,0,0,0,0,0,1,0
1,2,6500,0,-1300,0,0,1,0
1,1,6700,0,-1500,0,0,1,0
1,0,7500,6700,-9000,0,0,1,0
2,3,0,0,0,0,0,0,1
2,2,6500,0,-1300,0,0,0,1
2,1,6700,0,-1500,0,0,0,1
2,0,16500,15700,9000,0,0,0,1
3,3,0,0,0,0,1,0,0
3,2,-6500,-6500,-7800,0,1,0,0
3,1,8200,1500,1500,0,1,0,0
3,0,-800,-7500,-16500,0,1,0,0
0,3,0,0,0,0,0,1,0
0,2,-10000,-10000,-12000,0,0,1,0
0,2,-8000,-12000,-12000,0,0,1,0
0,2,16600,300,300,0,0,1,0
0,1,15000,5500,300,0,0,1,0
0,1,11100,-2300,-3600,0,0,1,0
0,0,13000,9900,-1700,0,0,1,0
1,3,0,0,0,0,1,0,0
1,2,10000,0,-2000,0,1,0,0
1,2,12000,4000,0,0,1,0,0
1,2,16300,0,-300,0,1,0,0
1,1,9500,-5200,-5500,0,1,0,0
1,1,13400,2300,-1300,0,1,0,0
1,0,3100,-9900,-11600,0,1,0,0
2,3,0,0,0,0,0,0,1
2,2,12000,2000,2000,0,0,0,1
2,2,12000,4000,0,0,0,0,1
2,2,16300,0,-300,0,0,0,1
2,1,14700,5200,-300,0,0,0,1
2,1,14700,3600,1300,0,0,0,1
2,0,14700,11600,1700,0,0,0,1
3,3,0,0,0,1,0,0,0
3,2,10000,0,-2000,1,0,0,0
3,2,8000,-4000,-4000,1,0,0,0
3,2,-16300,-16300,-16600,1,0,0,0
3,1,-9500,-14700,-15000,1,0,0,0
3,1,-11100,-13400,-14700,1,0,0,0
3,0,-3100,-13000,-14700,1,0,0,0
0,3,0,0,0,0,1,0,0
0,3,3000,2000,0,0,1,0,0
0,3,-22400,-23400,-25400,0,1,0,0
0,2,-17600,-22800,-24800,0,1,0,0
0,2,-6000,-22800,-36400,0,1,0,0
0,2,2400,-22800,-36400,0,1,0,0
1,3,0,0,0,1,0,0,0
1,3,-1000,-3000,-3000,1,0,0,0
1,3,22400,-1000,-3000,1,0,0,0
1,2,17600,-5200,-7200,1,0,0,0
1,2,6000,-16800,-30400,1,0,0,0
1,2,-2400,-25200,-38800,1,0,0,0
2,3,0,0,0,0,0,1,0
2,3,1000,-2000,-2000,0,0,1,0
2,3,23400,1000,-2000,0,0,1,0
2,2,22800,5200,-2000,0,0,1,0
2,2,22800,16800,-13600,0,0,1,0
2,2,25200,22800,-13600,0,0,1,0
3,3,0,0,0,0,0,0,1
3,3,3000,2000,0,0,0,0,1
3,3,25400,3000,2000,0,0,0,1
3,2,24800,7200,2000,0,0,0,1
3,2,36400,30400,13600,0,0,0,1
3,2,38800,36400,13600,0,0,0,1
0,3,0,0,0,1,0,0,0
0,2,-3400,-3400,-4000,1,0,0,0
0,1,-6600,-6600,-10400,1,0,0,0
0,0,-4000,-9200,-10400,1,0,0,0
1,3,0,0,0,0,0,1,0
1,2,4000,600,600,0,0,1,0
1,1,10400,3800,3800,0,0,1,0
1,0,10400,6400,1200,0,0,1,0
2,3,0,0,0,0,1,0,0
2,2,3400,0,-600,0,1,0,0
2,1,6600,0,-3800,0,1,0,0
2,0,4000,-5200,-6400,0,1,0,0
3,3,0,0,0,0,0,0,1
3,2,3400,0,-600,0,0,0,1
3,1,6600,0,-3800,0,0,0,1
3,0,9200,5200,-1200,0,0,0,1
0,3,0,0,0,0,1,0,0
0,2,1300,0,-1300,0,1,0,0
0,1,7300,1000,-300,0,1,0,0
0,1,7300,1000,-300,0,1,0,0
0,1,7300,4000,-300,0,1,0,0
0,1,5300,2000,700,0,1,0,0
0,1,24100,2000,700,0,1,0,0
0,1,27100,2700,2000,0,1,0,0
0,0,12300,-10200,-10900,0,1,0,0
1,3,0,0,0,1,0,0,0
1,2,-1300,-1300,-2600,1,0,0,0
1,1,-6300,-7300,-7600,1,0,0,0
1,1,-6300,-7300,-7600,1,0,0,0
1,1,-3300,-7300,-7600,1,0,0,0
1,1,-3300,-4600,-5300,1,0,0,0
1,1,-22100,-23400,-24100,1,0,0,0
1,1,-24400,-25100,-27100,1,0,0,0
1,0,-12300,-22500,-23200,1,0,0,0
2,3,0,0,0,0,0,0,1
2,2,2600,1300,1300,0,0,0,1
2,1,7600,1300,300,0,0,0,1
2,1,7600,1300,300,0,0,0,1
2,1,7600,4300,300,0,0,0,1
2,1,4600,1300,-700,0,0,0,1
2,1,23400,1300,-700,0,0,0,1
2,1,24400,-700,-2700,0,0,0,1
2,0,22500,10200,-700,0,0,0,1
3,3,0,0,0,0,0,1,0
3,2,1300,0,-1300,0,0,1,0
3,1,6300,-1000,-1300,0,0,1,0
3,1,6300,-1000,-1300,0,0,1,0
3,1,3300,-4000,-4300,0,0,1,0
3,1,3300,-1300,-2000,0,0,1,0
3,1,22100,-1300,-2000,0,0,1,0
3,1,25100,700,-2000,0,0,1,0
3,0,23200,10900,700,0,0,1,0
0,3,0,0,0,0,1,0,0
0,2,12000,2000,2000,0,1,0,0
0,1,11000,1000,0,0,1,0,0
0,0,4800,-6200,-11400,0,1,0,0
1,3,0,0,0,0,0,0,1
1,2,10000,0,-2000,0,0,0,1
1,1,11000,1000,0,0,0,0,1
1,0,16200,11400,5200,0,0,0,1
2,3,0,0,0,1,0,0,0
2,2,-10000,-10000,-12000,1,0,0,0
2,1,-10000,-11000,-11000,1,0,0,0
2,0,-4800,-11000,-16200,1,0,0,0
3,3,0,0,0,0,0,1,0
3,2,10000,0,-2000,0,0,1,0
3,1,10000,-1000,-1000,0,0,1,0
3,0,11000,6200,-5200,0,0,1,0
0,3,0,0,0,0,0,1,0
0,3,3900,0,-3900,0,0,1,0
0,3,3900,0,-7900,0,0,1,0
0,2,3900,1600,-9500,0,0,1,0
0,2,1900,-2400,-11500,0,0,1,0
0,1,20300,600,-8500,0,0,1,0
0,0,24200,-3300,-8500,0,0,1,0
1,3,0,0,0,0,1,0,0
1,3,3900,0,-3900,0,1,0,0
1,3,3900,0,-7900,0,1,0,0
1,2,2300,-1600,-11100,0,1,0,0
1,2,4300,2400,-9100,0,1,0,0
1,1,19700,-600,-9100,0,1,0,0
1,0,27500,3300,-5200,0,1,0,0
2,3,0,0,0,0,0,0,1
2,3,7800,3900,3900,0,0,0,1
2,3,11800,7900,7900,0,0,0,1
2,2,13400,11100,9500,0,0,0,1
2,2,13400,11500,9100,0,0,0,1
2,1,28800,9100,8500,0,0,0,1
2,0,32700,8500,5200,0,0,0,1
3,3,0,0,0,1,0,0,0
3,3,-3900,-3900,-7800,1,0,0,0
3,3,-3900,-3900,-11800,1,0,0,0
3,2,-2300,-3900,-13400,1,0,0,0
3,2,-1900,-4300,-13400,1,0,0,0
3,1,-19700,-20300,-28800,1,0,0,0
3,0,-24200,-27500,-32700,1,0,0,0
0,3,0,0,0,1,0,0,0
0,3,14000,-1000,-13000,1,0,0,0
0,2,14000,7000,-21000,1,0,0,0
0,2,8800,1800,-26200,1,0,0,0
0,2,-6400,-14400,-42400,1,0,0,0
1,3,0,0,0,0,0,1,0
1,3,15000,1000,-12000,0,0,1,0
1,2,7000,-7000,-28000,0,0,1,0
1,2,7000,-1800,-28000,0,0,1,0
1,2,14400,8000,-28000,0,0,1,0
2,3,0,0,0,0,0,0,1
2,3,27000,13000,12000,0,0,0,1
2,2,35000,28000,21000,0,0,0,1
2,2,35000,28000,26200,0,0,0,1
2,2,42400,36000,28000,0,0,0,1
3,3,0,0,0,0,1,0,0
3,3,-14000,-15000,-27000,0,1,0,0
3,2,-7000,-14000,-35000,0,1,0,0
3,2,-7000,-8800,-35000,0,1,0,0
3,2,6400,-8000,-36000,0,1,0,0
0,3,0,0,0,0,0,0,1
0,3,12800,0,0,0,0,0,1
0,2,12800,2900,-2900,0,0,0,1
0,1,12800,4500,-4500,0,0,0,1
0,1,23700,22400,5100,0,0,0,1
0,0,25600,25300,6700,0,0,0,1
1,3,0,0,0,1,0,0,0
1,3,-12800,-12800,-12800,1,0,0,0
1,2,-9900,-12800,-15700,1,0,0,0
1,1,-8300,-12800,-17300,1,0,0,0
1,1,1300,-17300,-22400,1,0,0,0
1,0,-300,-18900,-25600,1,0,0,0
2,3,0,0,0,0,0,1,0
2,3,12800,0,0,0,0,1,0
2,2,9900,-2900,-5800,0,0,1,0
2,1,17300,9000,4500,0,0,1,0
2,1,18600,17300,-5100,0,0,1,0
2,0,18900,18600,-6700,0,0,1,0
3,3,0,0,0,0,1,0,0
3,3,12800,0,0,0,1,0,0
3,2,15700,5800,2900,0,1,0,0
3,1,8300,-4500,-9000,0,1,0,0
3,1,-1300,-18600,-23700,0,1,0,0
3,0,300,-18600,-25300,0,1,0,0
0,3,0,0,0,0,1,0,0
0,2,6000,3000,3000,0,1,0,0
0,1,-9000,-12000,-15000,0,1,0,0
0,1,-7500,-13500,-15000,0,1,0,0
0,1,500,-15000,-21500,0,1,0,0
0,0,-500,-9200,-21500,0,1,0,0
0,0,1500,-9200,-18500,0,1,0,0
1,3,0,0,0,0,0,0,1
1,2,3000,0,-3000,0,0,0,1
1,1,12000,3000,-3000,0,0,0,1
1,1,13500,6000,-1500,0,0,0,1
1,1,22000,21500,6500,0,0,0,1
1,0,21500,21000,12300,0,0,0,1
1,0,20000,18500,9300,0,0,0,1
2,3,0,0,0,0,0,1,0
2,2,3000,0,-3000,0,0,1,0
2,1,15000,6000,3000,0,0,1,0
2,1,15000,7500,1500,0,0,1,0
2,1,15500,15000,-6500,0,0,1,0
2,0,9200,8700,-12300,0,0,1,0
2,0,10700,9200,-9300,0,0,1,0
3,3,0,0,0,1,0,0,0
3,2,-3000,-3000,-6000,1,0,0,0
3,1,9000,-3000,-6000,1,0,0,0
3,1,7500,-6000,-7500,1,0,0,0
3,1,-500,-15500,-22000,1,0,0,0
3,0,500,-8700,-21000,1,0,0,0
3,0,-1500,-10700,-20000,1,0,0,0
0,3,0,0,0,1,0,0,0
0,3,7700,0,-7700,1,0,0,0
0,3,7700,-1000,-11700,1,0,0,0
0,2,7200,-2000,-6400,1,0,0,0
0,2,10600,7200,-3000,1,0,0,0
0,1,-1700,-5100,-27600,1,0,0,0
0,1,-5700,-9100,-31600,1,0,0,0
0,0,-3800,-7200,-19400,1,0,0,0
1,3,0,0,0,0,0,0,1
1,3,7700,0,-7700,0,0,0,1
1,3,8700,1000,-10700,0,0,0,1
1,2,9200,2000,-4400,0,0,0,1
1,2,13600,10200,3000,0,0,0,1
1,1,27600,25900,22500,0,0,0,1
1,1,31600,25900,22500,0,0,0,1
1,0,19400,15600,12200,0,0,0,1
2,3,0,0,0,0,0,1,0
2,3,-7700,-7700,-15400,0,0,1,0
2,3,-7700,-8700,-19400,0,0,1,0
2,2,-7200,-9200,-13600,0,0,1,0
2,2,3400,-7200,-10200,0,0,1,0
2,1,5100,3400,-22500,0,0,1,0
2,1,9100,3400,-22500,0,0,1,0
2,0,7200,3400,-12200,0,0,1,0
3,3,0,0,0,0,1,0,0
3,3,15400,7700,7700,0,1,0,0
3,3,19400,11700,10700,0,1,0,0
3,2,13600,6400,4400,0,1,0,0
3,2,-3400,-10600,-13600,0,1,0,0
3,1,1700,-3400,-25900,0,1,0,0
3,1,5700,-3400,-25900,0,1,0,0
3,0,3800,-3400,-15600,0,1,0,0
0,3,0,0,0,0,1,0,0
0,3,3000,0,0,0,1,0,0
0,2,11400,1000,0,0,1,0,0
0,2,23400,0,-11000,0,1,0,0
0,1,20000,-2900,-13900,0,1,0,0
0,0,12200,-6800,-17800,0,1,0,0
1,3,0,0,0,1,0,0,0
1,3,-3000,-3000,-3000,1,0,0,0
1,2,-10400,-11400,-11400,1,0,0,0
1,2,-23400,-23400,-34400,1,0,0,0
1,1,-20000,-22900,-33900,1,0,0,0
1,0,-12200,-19000,-30000,1,0,0,0
2,3,0,0,0,0,0,1,0
2,3,3000,0,0,0,0,1,0
2,2,11400,1000,0,0,0,1,0
2,2,23400,0,-11000,0,0,1,0
2,1,22900,2900,-11000,0,0,1,0
2,0,19000,6800,-11000,0,0,1,0
3,3,0,0,0,0,0,0,1
3,3,3000,0,0,0,0,0,1
3,2,10400,-1000,-1000,0,0,0,1
3,2,34400,11000,11000,0,0,0,1
3,1,33900,13900,11000,0,0,0,1
3,0,30000,17800,11000,0,0,0,1
0,3,0,0,0,0,0,0,1
0,3,11600,0,-11600,0,0,0,1
0,2,11400,0,-9800,0,0,0,1
0,1,11400,1900,-10100,0,0,0,1
0,0,24400,15900,14900,0,0,0,1
0,0,24400,22900,15900,0,0,0,1
1,3,0,0,0,0,1,0,0
1,3,11600,0,-11600,0,1,0,0
1,2,11400,0,-9800,0,1,0,0
1,1,9500,-1900,-12000,0,1,0,0
1,0,9500,1000,-14900,0,1,0,0
1,0,1500,-7000,-22900,0,1,0,0
2,3,0,0,0,1,0,0,0
2,3,-11600,-11600,-23200,1,0,0,0
2,2,-11400,-11400,-21200,1,0,0,0
2,1,-9500,-11400,-21500,1,0,0,0
2,0,-8500,-9500,-24400,1,0,0,0
2,0,-1500,-8500,-24400,1,0,0,0
3,3,0,0,0,0,0,1,0
3,3,23200,11600,11600,0,0,1,0
3,2,21200,9800,9800,0,0,1,0
3,1,21500,12000,10100,0,0,1,0
3,0,8500,-1000,-15900,0,0,1,0
3,0,8500,7000,-15900,0,0,1,0
0,3,0,0,0,0,0,1,0
0,2,19000,3000,2000,0,0,1,0
0,1,13800,7200,3000,0,0,1,0
0,0,3400,2000,-2200,0,0,1,0
1,3,0,0,0,0,0,0,1
1,2,16000,-1000,-3000,0,0,0,1
1,1,10800,4200,-3000,0,0,0,1
1,0,5600,4200,2200,0,0,0,1
2,3,0,0,0,1,0,0,0
2,2,-16000,-17000,-19000,1,0,0,0
2,1,-6600,-10800,-13800,1,0,0,0
2,0,-1400,-3400,-5600,1,0,0,0
3,3,0,0,0,0,1,0,0
3,2,17000,1000,-2000,0,1,0,0
3,1,6600,-4200,-7200,0,1,0,0
3,0,1400,-2000,-4200,0,1,0,0
0,3,0,0,0,1,0,0,0
0,3,-16000,-16000,-16000,1,0,0,0
0,3,-21600,-21600,-21600,1,0,0,0
0,2,-17800,-19700,-19700,1,0,0,0
0,2,4300,-17800,-19700,1,0,0,0
0,1,-3900,-24700,-26600,1,0,0,0
0,1,-7800,-22700,-24700,1,0,0,0
0,1,-7800,-19700,-24700,1,0,0,0
0,0,-14600,-31500,-32300,1,0,0,0
1,3,0,0,0,0,1,0,0
1,3,16000,0,0,0,1,0,0
1,3,21600,0,0,0,1,0,0
1,2,19700,1900,0,0,1,0,0
1,2,-4300,-22100,-24000,0,1,0,0
